cod_indicatore,indicatore,sesso,territorio,livello,anno,valore,poco_signif,unita_misura,fonte
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2010,54.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2011,52.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2012,52.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2013,49.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2014,48.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2015,47.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2016,50.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2017,49.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2018,48.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2019,47.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2020,48.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2021,43.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2022,44.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2023,43.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2024,43.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Totale,Nord-est,ripartizione,2025,44,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Italia,italia,2019,17.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Italia,italia,2020,14.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Italia,italia,2021,8.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Italia,italia,2022,11.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Italia,italia,2023,14,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Italia,italia,2024,16.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Italia,italia,2025,17.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Nord-est,ripartizione,2019,24.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Nord-est,ripartizione,2020,20.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Nord-est,ripartizione,2021,12.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Nord-est,ripartizione,2022,16.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Nord-est,ripartizione,2023,20.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Nord-est,ripartizione,2024,23.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Femmine,Nord-est,ripartizione,2025,24.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Italia,italia,2019,13.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Italia,italia,2020,10.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Italia,italia,2021,6.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Italia,italia,2022,8.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Italia,italia,2023,10.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Italia,italia,2024,12.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Italia,italia,2025,12.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Nord-est,ripartizione,2019,18.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Nord-est,ripartizione,2020,15.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Nord-est,ripartizione,2021,9.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Nord-est,ripartizione,2022,12.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Nord-est,ripartizione,2023,14.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Nord-est,ripartizione,2024,17.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Maschi,Nord-est,ripartizione,2025,17.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Emilia-Romagna,regione,2019,21.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Emilia-Romagna,regione,2020,17.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Emilia-Romagna,regione,2021,10.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Emilia-Romagna,regione,2022,13.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Emilia-Romagna,regione,2023,17.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Emilia-Romagna,regione,2024,20.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Emilia-Romagna,regione,2025,20.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Italia,italia,2019,15.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Italia,italia,2020,12.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Italia,italia,2021,7.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Italia,italia,2022,10.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Italia,italia,2023,12.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Italia,italia,2024,14.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Italia,italia,2025,15.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Nord-est,ripartizione,2019,21.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Nord-est,ripartizione,2020,18.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Nord-est,ripartizione,2021,10.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Nord-est,ripartizione,2022,14.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Nord-est,ripartizione,2023,17.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Nord-est,ripartizione,2024,20.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST024,Fruizione delle biblioteche,Totale,Nord-est,ripartizione,2025,21.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Femmine,Emilia-Romagna,regione,2021,48.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Femmine,Emilia-Romagna,regione,2023,51,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Femmine,Italia,italia,2021,43.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Femmine,Italia,italia,2023,44.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Femmine,Nord-est,ripartizione,2021,48.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Femmine,Nord-est,ripartizione,2023,50.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Maschi,Emilia-Romagna,regione,2021,53.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Maschi,Emilia-Romagna,regione,2023,51.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Maschi,Italia,italia,2021,48.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Maschi,Italia,italia,2023,47.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Maschi,Nord-est,ripartizione,2021,52.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Maschi,Nord-est,ripartizione,2023,51,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Totale,Emilia-Romagna,regione,2021,51.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Totale,Emilia-Romagna,regione,2023,51.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Totale,Italia,italia,2021,45.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Totale,Italia,italia,2023,45.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Totale,Nord-est,ripartizione,2021,50.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST025,Competenze digitali almeno di base,Totale,Nord-est,ripartizione,2023,50.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Emilia-Romagna,regione,2018,39.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Emilia-Romagna,regione,2019,40.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Emilia-Romagna,regione,2020,40.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Emilia-Romagna,regione,2021,42.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Emilia-Romagna,regione,2022,39.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Emilia-Romagna,regione,2023,41.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Emilia-Romagna,regione,2024,44.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Emilia-Romagna,regione,2025,42.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Italia,italia,2018,34.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Italia,italia,2019,34.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Italia,italia,2020,34.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Italia,italia,2021,34.4,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Italia,italia,2022,35.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Italia,italia,2023,37.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Italia,italia,2024,38.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Italia,italia,2025,37.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Nord-est,ripartizione,2018,39,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Nord-est,ripartizione,2019,38.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Nord-est,ripartizione,2020,38.4,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Nord-est,ripartizione,2021,39.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Nord-est,ripartizione,2022,38.7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Nord-est,ripartizione,2023,40.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Nord-est,ripartizione,2024,43.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Femmine,Nord-est,ripartizione,2025,41.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Emilia-Romagna,regione,2018,28.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Emilia-Romagna,regione,2019,27,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Emilia-Romagna,regione,2020,27.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Emilia-Romagna,regione,2021,26.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Emilia-Romagna,regione,2022,24.7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Emilia-Romagna,regione,2023,24.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Emilia-Romagna,regione,2024,29.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Emilia-Romagna,regione,2025,30.7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Italia,italia,2018,21.6,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Italia,italia,2019,21.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Italia,italia,2020,22.6,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Italia,italia,2021,22.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Italia,italia,2022,23.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Italia,italia,2023,24.4,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Italia,italia,2024,25,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Italia,italia,2025,24.7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Nord-est,ripartizione,2018,27,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Nord-est,ripartizione,2019,25.6,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Nord-est,ripartizione,2020,26.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Nord-est,ripartizione,2021,26.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Nord-est,ripartizione,2022,24.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Nord-est,ripartizione,2023,24.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Nord-est,ripartizione,2024,28.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Maschi,Nord-est,ripartizione,2025,27.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Emilia-Romagna,regione,2018,34.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Emilia-Romagna,regione,2019,33.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Emilia-Romagna,regione,2020,33.7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Emilia-Romagna,regione,2021,34.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Emilia-Romagna,regione,2022,32.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Emilia-Romagna,regione,2023,32.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Emilia-Romagna,regione,2024,36.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Emilia-Romagna,regione,2025,36.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Italia,italia,2018,27.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Italia,italia,2019,27.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Italia,italia,2020,28.6,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Italia,italia,2021,28.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Italia,italia,2022,29.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Italia,italia,2023,30.6,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Italia,italia,2024,31.6,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Italia,italia,2025,31.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Nord-est,ripartizione,2018,33,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Nord-est,ripartizione,2019,32.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Nord-est,ripartizione,2020,32.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Nord-est,ripartizione,2021,32.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Nord-est,ripartizione,2022,31.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Nord-est,ripartizione,2023,32.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Nord-est,ripartizione,2024,35.7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST026-N22,Laureati e altri titoli terziari (25-34 anni),Totale,Nord-est,ripartizione,2025,34.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
SDG-310,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2018,33.4,FALSE,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
SDG-310,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2019,34.2,FALSE,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
SDG-310,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2021,39.1,FALSE,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
SDG-310,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2022,38.9,FALSE,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
SDG-310,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2023,39.9,FALSE,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
SDG-310,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2024,41.3,FALSE,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
SDG-310,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2025,41.7,FALSE,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
SDG-310,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Italia,italia,2018,41.1,FALSE,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
SDG-310,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Italia,italia,2019,40.8,FALSE,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
