"indicatore","territorio","anno","valore"
"quoziente_di_mortalità","ITALIA",2016,10.2
"quoziente_di_mortalità","ITALIA",2017,10.8
"quoziente_di_mortalità","ITALIA",2018,10.6
"quoziente_di_mortalità","ITALIA",2019,10.6
"quoziente_di_mortalità","ITALIA",2020,12.5
"quoziente_di_mortalità","ITALIA",2021,11.9
"quoziente_di_mortalità","ITALIA",2022,12.1
"quoziente_di_mortalità","ITALIA",2023,11.4
"quoziente_di_mortalità","ITALIA",2024,11.1
"quoziente_di_mortalità","ITALIA",2025,11.1
