"indicatore","territorio","anno","valore"
"saldo_migratorio_interno","ITALIA",2004,0
"saldo_migratorio_interno","ITALIA",2005,0
"saldo_migratorio_interno","ITALIA",2006,0
"saldo_migratorio_interno","ITALIA",2007,0
"saldo_migratorio_interno","ITALIA",2008,0
"saldo_migratorio_interno","ITALIA",2009,0
"saldo_migratorio_interno","ITALIA",2010,0
"saldo_migratorio_interno","ITALIA",2011,0
"saldo_migratorio_interno","ITALIA",2012,0
"saldo_migratorio_interno","ITALIA",2013,0
"saldo_migratorio_interno","ITALIA",2014,0
"saldo_migratorio_interno","ITALIA",2015,0
"saldo_migratorio_interno","ITALIA",2016,0
"saldo_migratorio_interno","ITALIA",2017,0
"saldo_migratorio_interno","ITALIA",2018,0
"saldo_migratorio_interno","ITALIA",2019,0
"saldo_migratorio_interno","ITALIA",2020,0
"saldo_migratorio_interno","ITALIA",2021,0
"saldo_migratorio_interno","ITALIA",2022,0
"saldo_migratorio_interno","ITALIA",2023,0
"saldo_migratorio_interno","ITALIA",2024,0
"saldo_migratorio_interno","ITALIA",2025,0
