cod_indicatore,indicatore_breve,indicatore,eta,sesso,anno,valore,poco_signif,unita_misura,fonte
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2025,49.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2010,42.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2011,44.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2012,34.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2013,34.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2014,34.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2015,34.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2016,40,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2017,38.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2018,40.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2019,42,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2020,43.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2021,44.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2022,44.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2023,44.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2024,45,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Femmine,2025,46.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2010,44.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2011,46.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2012,36,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2013,35.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2014,36,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2015,35.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2016,42.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2017,40.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2018,42.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2019,44.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2020,45.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2021,47.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2022,47.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2023,48.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2024,47.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Maschi,2025,48.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2010,43.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2011,45.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2012,35.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2013,35,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2014,35.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2015,35.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2016,41,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2017,39.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2018,41.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2019,43.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2020,44.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2021,46,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2022,46.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2023,46.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2024,46.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,Totale,Totale,2025,47.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
